Theme_Name,Set_Name,num_parts,year,Color,Unique_Parts
Advent Sub-Set,"Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels",13,2012,Dark Bluish Gray,2
Advent Sub-Set,"Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels",13,2012,Light Bluish Gray,2
Advent Sub-Set,"Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels",13,2012,Red,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels",13,2012,Trans-Dark Blue,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels",13,2012,White,3
Advent Sub-Set,"Advent Calendar 2012, City (Day 11) Firefighter's ATV without Wheels",13,2012,Yellow,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 24) Santa on Snowmobile",13,2012,Black,2
Advent Sub-Set,"Advent Calendar 2012, City (Day 24) Santa on Snowmobile",13,2012,Green,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 10) Wheel Dolly with Wheels",10,2012,Black,2
Advent Sub-Set,"Advent Calendar 2012, City (Day 10) Wheel Dolly with Wheels",10,2012,Red,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 10) Wheel Dolly with Wheels",10,2012,White,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 21) Warning Lights and Sign",9,2012,Trans-Dark Blue,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 21) Warning Lights and Sign",9,2012,White,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 21) Warning Lights and Sign",9,2012,Red,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 21) Warning Lights and Sign",9,2012,Dark Bluish Gray,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 21) Warning Lights and Sign",9,2012,Yellow,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 13) Desk with Computer and Chair",8,2012,Tan,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 2) Chainsaw with Logs",8,2012,Blue,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 2) Chainsaw with Logs",8,2012,Dark Bluish Gray,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 2) Chainsaw with Logs",8,2012,Light Bluish Gray,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 2) Chainsaw with Logs",8,2012,Orange,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 22) Santa's Sled",8,2012,Red,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 2) Chainsaw with Logs",8,2012,Reddish Brown,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 22) Santa's Sled",8,2012,Green,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 13) Desk with Computer and Chair",8,2012,Yellow,2
Advent Sub-Set,"Advent Calendar 2012, City (Day 22) Santa's Sled",8,2012,Dark Bluish Gray,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 22) Santa's Sled",8,2012,Black,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 4) Stairs and Star for Tree",8,2012,Reddish Brown,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 4) Stairs and Star for Tree",8,2012,Tan,2
Advent Sub-Set,"Advent Calendar 2012, City (Day 13) Desk with Computer and Chair",8,2012,Black,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 13) Desk with Computer and Chair",8,2012,Reddish Brown,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 22) Santa's Sled",8,2012,Light Bluish Gray,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 13) Desk with Computer and Chair",8,2012,White,2
Advent Sub-Set,"Advent Calendar 2012, City (Day 4) Stairs and Star for Tree",8,2012,Trans-Neon Green,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 20) Wheelbarrow with Spade and Snow",7,2012,Black,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 20) Wheelbarrow with Spade and Snow",7,2012,White,2
Advent Sub-Set,"Advent Calendar 2012, City (Day 20) Wheelbarrow with Spade and Snow",7,2012,Red,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 20) Wheelbarrow with Spade and Snow",7,2012,Dark Bluish Gray,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 18) Dog and Hydrant",6,2012,Light Bluish Gray,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 18) Dog and Hydrant",6,2012,Dark Bluish Gray,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 18) Dog and Hydrant",6,2012,Red,2
Advent Sub-Set,"Advent Calendar 2012, City (Day 18) Dog and Hydrant",6,2012,Medium Dark Flesh,1
Advent Sub-Set,"Advent Calendar 2012, City (Day  1) Fireman with Loudhailer",5,2012,Bright Light Orange,2
Advent Sub-Set,"Advent Calendar 2012, City (Day  1) Fireman with Loudhailer",5,2012,Dark Red,1
Advent Sub-Set,"Advent Calendar 2012, City (Day  1) Fireman with Loudhailer",5,2012,Yellow,1
Advent Sub-Set,"Advent Calendar 2012, City (Day  6) Boy with Snowball",5,2012,Bright Green,1
Advent Sub-Set,"Advent Calendar 2012, City (Day  6) Boy with Snowball",5,2012,Dark Blue,1
Advent Sub-Set,"Advent Calendar 2012, City (Day  6) Boy with Snowball",5,2012,Light Bluish Gray,1
Advent Sub-Set,"Advent Calendar 2012, City (Day  6) Boy with Snowball",5,2012,White,1
Advent Sub-Set,"Advent Calendar 2012, City (Day  6) Boy with Snowball",5,2012,Yellow,1
Advent Sub-Set,"Advent Calendar 2012, City (Day  9) Mechanic with Wrench",5,2012,Black,3
Advent Sub-Set,"Advent Calendar 2012, City (Day  9) Mechanic with Wrench",5,2012,Blue,1
Advent Sub-Set,"Advent Calendar 2012, City (Day  9) Mechanic with Wrench",5,2012,Medium Blue,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 12) Female Firefighter",5,2012,Black,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 12) Female Firefighter",5,2012,Bright Light Orange,2
Advent Sub-Set,"Advent Calendar 2012, City (Day 12) Female Firefighter",5,2012,Reddish Brown,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 12) Female Firefighter",5,2012,Yellow,1
Advent Sub-Set,"Advent Calendar 2012, City (Day  9) Mechanic with Wrench",5,2012,Yellow,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 14) Box with Burning Logs",5,2012,Reddish Brown,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 14) Box with Burning Logs",5,2012,Trans-Orange,2
Advent Sub-Set,"Advent Calendar 2012, City (Day 16) Girl with Snowball",5,2012,Blue,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 16) Girl with Snowball",5,2012,Dark Brown,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 16) Girl with Snowball",5,2012,Red,1
Advent Sub-Set,"Advent Calendar 2012, City (Day  1) Fireman with Loudhailer",5,2012,Black,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 16) Girl with Snowball",5,2012,Yellow,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 16) Girl with Snowball",5,2012,White,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 19) Firefighter with Cup",5,2012,Yellow,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 19) Firefighter with Cup",5,2012,Red,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 19) Firefighter with Cup",5,2012,Dark Red,1
Advent Sub-Set,"Advent Calendar 2012, City (Day 19) Firefighter with Cup",5,2012,Bright Light Orange,2
Adventurers,Adventurer's Accessories,27,1998,Black,8
Adventurers,Adventurer's Accessories,27,1998,Brown,4
Adventurers,Adventurer's Accessories,27,1998,Green,1
Adventurers,Adventurer's Accessories,27,1998,Light Gray,1
Adventurers,Adventurer's Accessories,27,1998,Red,1
Adventurers,Adventurer's Accessories,27,1998,Tan,2
Adventurers,Adventurer's Accessories,27,1998,Trans-Clear,2
Adventurers,Adventurer's Accessories,27,1998,Trans-Red,1
Adventurers,Adventurer's Accessories,27,1998,White,2
Adventurers,Adventurer's Accessories,27,1998,Yellow,2
Agents,Mission 6: Mobile Command Center,1153,2008,Trans-Green,2
Agents,Mission 6: Mobile Command Center,1153,2008,Trans-Clear,5
Agents,Mission 6: Mobile Command Center,1153,2008,Trans-Black,3
Agents,Mission 6: Mobile Command Center,1153,2008,Tan,1
Agents,Mission 6: Mobile Command Center,1153,2008,Reddish Brown,1
Agents,Mission 6: Mobile Command Center,1153,2008,Red,11
Agents,Mission 6: Mobile Command Center,1153,2008,Pearl Light Gray,4
Agents,Mission 6: Mobile Command Center,1153,2008,Metallic Silver,5
Agents,Mission 6: Mobile Command Center,1153,2008,Metallic Gold,1
Agents,Mission 6: Mobile Command Center,1153,2008,Light Bluish Gray,95
Agents,Mission 6: Mobile Command Center,1153,2008,Dark Orange,1
Agents,Mission 6: Mobile Command Center,1153,2008,Dark Brown,1
Agents,Mission 6: Mobile Command Center,1153,2008,Dark Bluish Gray,45
Agents,Mission 6: Mobile Command Center,1153,2008,Dark Blue,37
Agents,Mission 6: Mobile Command Center,1153,2008,Blue,3
Agents,Mission 6: Mobile Command Center,1153,2008,Black,60
Agents,Mission 6: Mobile Command Center,1153,2008,Trans-Light Blue,3
Agents,Mission 6: Mobile Command Center,1153,2008,Orange,12
Agents,Mission 6: Mobile Command Center,1153,2008,Trans-Neon Green,3
Agents,Mission 6: Mobile Command Center,1153,2008,Trans-Orange,2
Agents,Mission 6: Mobile Command Center,1153,2008,Trans-Red,4
Agents,Mission 6: Mobile Command Center,1153,2008,Trans-Yellow,2
Agents,Mission 6: Mobile Command Center,1153,2008,White,6
Agents,Mission 6: Mobile Command Center,1153,2008,Yellow,22
Agents,Mission 8: Volcano Base,714,2008,Yellow,6
Agents,Mission 8: Volcano Base,714,2008,[No Color],2
Agents,Mission 8: Volcano Base,714,2008,Black,65
Agents,Mission 8: Volcano Base,714,2008,Blue,3
Agents,Mission 8: Volcano Base,714,2008,Dark Blue,7
Agents,Mission 8: Volcano Base,714,2008,Dark Bluish Gray,27
Agents,Mission 8: Volcano Base,714,2008,Dark Brown,4
Agents,Mission 8: Volcano Base,714,2008,Dark Orange,1
Agents,Mission 8: Volcano Base,714,2008,Green,1
Agents,Mission 8: Volcano Base,714,2008,Light Bluish Gray,35
Agents,Mission 8: Volcano Base,714,2008,Lime,4
Agents,Mission 8: Volcano Base,714,2008,Metallic Silver,8
Agents,Mission 8: Volcano Base,714,2008,Orange,10
Agents,Mission 8: Volcano Base,714,2008,Pearl Light Gray,5
Agents,Mission 8: Volcano Base,714,2008,Red,12
Agents,Mission 8: Volcano Base,714,2008,Reddish Brown,4
Agents,Mission 8: Volcano Base,714,2008,Trans-Black,1
Agents,Mission 8: Volcano Base,714,2008,Trans-Neon Green,2
Agents,Mission 8: Volcano Base,714,2008,Trans-Neon Orange,2
Agents,Mission 8: Volcano Base,714,2008,Trans-Orange,4
Agents,Mission 8: Volcano Base,714,2008,Trans-Red,5
Agents,Mission 8: Volcano Base,714,2008,Trans-Yellow,2
Agents,Mission 8: Volcano Base,714,2008,White,14
Agents,Mission 7: Deep Sea Quest,520,2008,Metallic Silver,2
Agents,Mission 7: Deep Sea Quest,520,2008,Yellow,10
Agents,Mission 7: Deep Sea Quest,520,2008,White,2
Agents,Mission 7: Deep Sea Quest,520,2008,Trans-Yellow,2
Agents,Mission 7: Deep Sea Quest,520,2008,Trans-Red,3
Agents,Mission 7: Deep Sea Quest,520,2008,Trans-Neon Green,1
Agents,Mission 7: Deep Sea Quest,520,2008,Trans-Light Blue,2
Agents,Mission 7: Deep Sea Quest,520,2008,Trans-Dark Pink,1
Agents,Mission 7: Deep Sea Quest,520,2008,Orange,6
Agents,Mission 7: Deep Sea Quest,520,2008,Pearl Light Gray,3
Agents,Mission 7: Deep Sea Quest,520,2008,Red,4
Agents,Mission 7: Deep Sea Quest,520,2008,Reddish Brown,3
Agents,Mission 7: Deep Sea Quest,520,2008,Tan,2
Agents,Mission 7: Deep Sea Quest,520,2008,Trans-Black,2
Agents,Mission 7: Deep Sea Quest,520,2008,Trans-Green,2
Agents,Mission 7: Deep Sea Quest,520,2008,[No Color],1
Agents,Mission 7: Deep Sea Quest,520,2008,Black,52
Agents,Mission 7: Deep Sea Quest,520,2008,Trans-Clear,2
Agents,Mission 7: Deep Sea Quest,520,2008,Dark Blue,19
Agents,Mission 7: Deep Sea Quest,520,2008,Dark Bluish Gray,32
Agents,Mission 7: Deep Sea Quest,520,2008,Dark Red,3
Agents,Mission 7: Deep Sea Quest,520,2008,Light Bluish Gray,36
Agents,Mission 7: Deep Sea Quest,520,2008,Lime,1
Agents,Mission 7: Deep Sea Quest,520,2008,Blue,6
Agents,Mission 5: Turbocar Chase,496,2008,Yellow,3
Agents,Mission 5: Turbocar Chase,496,2008,Trans-Red,4
Agents,Mission 5: Turbocar Chase,496,2008,Trans-Neon Orange,1
Agents,Mission 5: Turbocar Chase,496,2008,Trans-Neon Green,1
Agents,Mission 5: Turbocar Chase,496,2008,Trans-Clear,3
Agents,Mission 5: Turbocar Chase,496,2008,Trans-Black,1
Agents,Mission 5: Turbocar Chase,496,2008,Red,16
Agents,Mission 5: Turbocar Chase,496,2008,Black,66
Agents,Mission 5: Turbocar Chase,496,2008,Trans-Yellow,2
Agents,Mission 5: Turbocar Chase,496,2008,Pearl Light Gray,3
Agents,Mission 5: Turbocar Chase,496,2008,Orange,9
Agents,Mission 5: Turbocar Chase,496,2008,Metallic Silver,14
Agents,Mission 5: Turbocar Chase,496,2008,Light Bluish Gray,20
Agents,Mission 5: Turbocar Chase,496,2008,Dark Bluish Gray,29
Agents,Mission 5: Turbocar Chase,496,2008,Dark Blue,9
Agents,Mission 5: Turbocar Chase,496,2008,Blue,8
Agents,Mission 5: Turbocar Chase,496,2008,Tan,2
Agents,Mission 5: Turbocar Chase,496,2008,White,6
Agents,Mission 5: Turbocar Chase,496,2008,[No Color],1
Agents,Mission 3: Gold Hunt,351,2008,Trans-Neon Green,1
Agents,Mission 3: Gold Hunt,351,2008,Trans-Clear,1
Agents,Mission 3: Gold Hunt,351,2008,Trans-Black,2
Agents,Mission 3: Gold Hunt,351,2008,Yellow,10
Agents,Mission 3: Gold Hunt,351,2008,Trans-Yellow,1
Agents,Mission 3: Gold Hunt,351,2008,Trans-Red,2
Agents,Mission 3: Gold Hunt,351,2008,Trans-Orange,1
Agents,Mission 3: Gold Hunt,351,2008,[No Color],1
Agents,Mission 3: Gold Hunt,351,2008,Black,30
Agents,Mission 3: Gold Hunt,351,2008,Blue,4
Agents,Mission 3: Gold Hunt,351,2008,Dark Blue,10
Agents,Mission 3: Gold Hunt,351,2008,Red,10
Agents,Mission 3: Gold Hunt,351,2008,Dark Tan,1
Agents,Mission 3: Gold Hunt,351,2008,Light Bluish Gray,34
Agents,Mission 3: Gold Hunt,351,2008,Metallic Gold,3
Agents,Mission 3: Gold Hunt,351,2008,Metallic Silver,4
Agents,Mission 3: Gold Hunt,351,2008,Orange,10
Agents,Mission 3: Gold Hunt,351,2008,Pearl Light Gray,2
Agents,Mission 3: Gold Hunt,351,2008,Dark Bluish Gray,22
Agents,Mission 4: Speedboat Rescue,339,2008,Red,10
Agents,Mission 4: Speedboat Rescue,339,2008,Tan,2
Agents,Mission 4: Speedboat Rescue,339,2008,Trans-Black,1
Agents,Mission 4: Speedboat Rescue,339,2008,Trans-Green,1
Agents,Mission 4: Speedboat Rescue,339,2008,Trans-Neon Green,1
Agents,Mission 4: Speedboat Rescue,339,2008,Trans-Neon Orange,2
Agents,Mission 4: Speedboat Rescue,339,2008,Trans-Red,1
Agents,Mission 4: Speedboat Rescue,339,2008,White,6
Agents,Mission 4: Speedboat Rescue,339,2008,Yellow,7
Agents,Mission 4: Speedboat Rescue,339,2008,[No Color],1
Agents,Mission 4: Speedboat Rescue,339,2008,Black,43
Agents,Mission 4: Speedboat Rescue,339,2008,Blue,5
Agents,Mission 4: Speedboat Rescue,339,2008,Dark Blue,16
Agents,Mission 4: Speedboat Rescue,339,2008,Dark Bluish Gray,21
Agents,Mission 4: Speedboat Rescue,339,2008,Dark Brown,1
Agents,Mission 4: Speedboat Rescue,339,2008,Green,1
Agents,Mission 4: Speedboat Rescue,339,2008,Light Bluish Gray,32
Agents,Mission 4: Speedboat Rescue,339,2008,Lime,1
Agents,Mission 4: Speedboat Rescue,339,2008,Metallic Silver,1
Agents,Mission 4: Speedboat Rescue,339,2008,Orange,7
Agents,Mission 4: Speedboat Rescue,339,2008,Pearl Light Gray,1
Agents,Mission 2: Swamp Raid,230,2008,Dark Blue,3
Agents,Mission 2: Swamp Raid,230,2008,Bright Green,1
Agents,Mission 2: Swamp Raid,230,2008,Black,28
Agents,Mission 2: Swamp Raid,230,2008,[No Color],1
Agents,Mission 2: Swamp Raid,230,2008,Trans-Clear,1
Agents,Mission 2: Swamp Raid,230,2008,Trans-Black,1
Agents,Mission 2: Swamp Raid,230,2008,Tan,1
Agents,Mission 2: Swamp Raid,230,2008,Reddish Brown,5
Agents,Mission 2: Swamp Raid,230,2008,Red,5
Agents,Mission 2: Swamp Raid,230,2008,Pearl Light Gray,1
Agents,Mission 2: Swamp Raid,230,2008,Trans-Yellow,1
Agents,Mission 2: Swamp Raid,230,2008,Orange,8
Agents,Mission 2: Swamp Raid,230,2008,Metallic Silver,3
Agents,Mission 2: Swamp Raid,230,2008,Light Bluish Gray,23
Agents,Mission 2: Swamp Raid,230,2008,Green,4
Agents,Mission 2: Swamp Raid,230,2008,Flat Silver,1
Agents,Mission 2: Swamp Raid,230,2008,Dark Green,4
Agents,Mission 2: Swamp Raid,230,2008,Dark Bluish Gray,15
Agents,Mission 2: Swamp Raid,230,2008,Yellow,2
Agents,Mission 2: Swamp Raid,230,2008,Trans-Red,2
Agents,Mission 2: Swamp Raid,230,2008,Trans-Orange,1
Agents,Mission 2: Swamp Raid,230,2008,Trans-Neon Orange,3
Agents,Mission 2: Swamp Raid,230,2008,Trans-Neon Green,1
Agents,Mission 1: Jetpack Pursuit,87,2008,Yellow,2
Agents,Mission 1: Jetpack Pursuit,87,2008,Trans-Red,1
Agents,Mission 1: Jetpack Pursuit,87,2008,Trans-Neon Orange,1
Agents,Mission 1: Jetpack Pursuit,87,2008,Trans-Clear,1
Agents,Mission 1: Jetpack Pursuit,87,2008,Tan,2
Agents,Mission 1: Jetpack Pursuit,87,2008,Red,1
Agents,Mission 1: Jetpack Pursuit,87,2008,Pearl Light Gray,3
Agents,Mission 1: Jetpack Pursuit,87,2008,Orange,5
Agents,Mission 1: Jetpack Pursuit,87,2008,Metallic Silver,1
Agents,Mission 1: Jetpack Pursuit,87,2008,Light Bluish Gray,12
Agents,Mission 1: Jetpack Pursuit,87,2008,Dark Bluish Gray,6
Agents,Mission 1: Jetpack Pursuit,87,2008,Dark Blue,3
Agents,Mission 1: Jetpack Pursuit,87,2008,Black,24
Agents,Aerial Defense Unit,698,2009,[No Color],1
Agents,Aerial Defense Unit,698,2009,Black,53
Agents,Aerial Defense Unit,698,2009,Blue,3
Agents,Aerial Defense Unit,698,2009,Dark Blue,13
Agents,Aerial Defense Unit,698,2009,Dark Bluish Gray,37
Agents,Aerial Defense Unit,698,2009,Dark Brown,2
Agents,Aerial Defense Unit,698,2009,Green,1
Agents,Aerial Defense Unit,698,2009,Light Bluish Gray,37
Agents,Aerial Defense Unit,698,2009,Lime,1
Agents,Aerial Defense Unit,698,2009,Orange,3
Agents,Aerial Defense Unit,698,2009,Pearl Light Gray,3
Agents,Aerial Defense Unit,698,2009,Red,14
Agents,Aerial Defense Unit,698,2009,Reddish Brown,6
Agents,Aerial Defense Unit,698,2009,Tan,3
Agents,Aerial Defense Unit,698,2009,Trans-Black,1
Agents,Aerial Defense Unit,698,2009,Trans-Green,1
Agents,Aerial Defense Unit,698,2009,Trans-Neon Orange,2
Agents,Aerial Defense Unit,698,2009,Trans-Orange,1
Agents,Aerial Defense Unit,698,2009,Trans-Red,2
Agents,Aerial Defense Unit,698,2009,Trans-Yellow,1
Agents,Aerial Defense Unit,698,2009,White,3
Agents,Aerial Defense Unit,698,2009,Yellow,12
Agents,Robo Attack,412,2009,[No Color],1
Agents,Robo Attack,412,2009,Black,50
Agents,Robo Attack,412,2009,Blue,4
Agents,Robo Attack,412,2009,Dark Blue,8
Agents,Robo Attack,412,2009,Dark Bluish Gray,17
Agents,Robo Attack,412,2009,Dark Brown,2
Agents,Robo Attack,412,2009,Dark Red,1
Agents,Robo Attack,412,2009,Light Bluish Gray,37
Agents,Robo Attack,412,2009,Lime,2
Agents,Robo Attack,412,2009,Medium Blue,1
Agents,Robo Attack,412,2009,Metallic Silver,6
Agents,Robo Attack,412,2009,Orange,10
Agents,Robo Attack,412,2009,Red,6
Agents,Robo Attack,412,2009,Tan,2
Agents,Robo Attack,412,2009,Trans-Black,1
Agents,Robo Attack,412,2009,Trans-Clear,2
Agents,Robo Attack,412,2009,Trans-Neon Orange,2
Agents,Robo Attack,412,2009,Trans-Orange,1
Agents,Robo Attack,412,2009,Trans-Red,4
Agents,Robo Attack,412,2009,Trans-Yellow,1
Agents,Robo Attack,412,2009,White,5
Agents,Robo Attack,412,2009,Yellow,7
Agents,4-Wheeling Pursuit,318,2009,Metallic Silver,1
Agents,4-Wheeling Pursuit,318,2009,Orange,9
Agents,4-Wheeling Pursuit,318,2009,Red,7
Agents,4-Wheeling Pursuit,318,2009,Tan,2
Agents,4-Wheeling Pursuit,318,2009,Trans-Clear,2
Agents,4-Wheeling Pursuit,318,2009,Trans-Neon Green,1
Agents,4-Wheeling Pursuit,318,2009,Trans-Red,2
Agents,4-Wheeling Pursuit,318,2009,Trans-Yellow,2
Agents,4-Wheeling Pursuit,318,2009,White,8
Agents,4-Wheeling Pursuit,318,2009,Yellow,13
Agents,4-Wheeling Pursuit,318,2009,Black,33
Agents,4-Wheeling Pursuit,318,2009,Blue,1
Agents,4-Wheeling Pursuit,318,2009,Dark Blue,8
Agents,4-Wheeling Pursuit,318,2009,Dark Bluish Gray,13
Agents,4-Wheeling Pursuit,318,2009,Dark Red,1
Agents,4-Wheeling Pursuit,318,2009,Green,2
Agents,4-Wheeling Pursuit,318,2009,Light Bluish Gray,27
Agents,4-Wheeling Pursuit,318,2009,Lime,3
Agents,River Heist,202,2009,Red,5
Agents,River Heist,202,2009,Trans-Yellow,1
Agents,River Heist,202,2009,Yellow,4
Agents,River Heist,202,2009,Dark Orange,1
Agents,River Heist,202,2009,Green,3
Agents,River Heist,202,2009,Light Bluish Gray,25
Agents,River Heist,202,2009,Lime,4
Agents,River Heist,202,2009,Metallic Gold,1
Agents,River Heist,202,2009,Orange,8
Agents,River Heist,202,2009,Pearl Dark Gray,1
Agents,River Heist,202,2009,Medium Blue,3
Agents,River Heist,202,2009,Pearl Light Gray,2
Agents,River Heist,202,2009,Black,24
Agents,River Heist,202,2009,Blue,3
Agents,River Heist,202,2009,Dark Blue,4
Agents,River Heist,202,2009,Dark Bluish Gray,13
Agents,Gold Tooth's Getaway,67,2009,Black,11
Agents,Gold Tooth's Getaway,67,2009,Blue,1
Agents,Gold Tooth's Getaway,67,2009,Dark Blue,4
Agents,Gold Tooth's Getaway,67,2009,Dark Bluish Gray,1
Agents,Gold Tooth's Getaway,67,2009,Light Bluish Gray,8
Agents,Gold Tooth's Getaway,67,2009,Metallic Gold,3
Agents,Gold Tooth's Getaway,67,2009,Orange,5
Agents,Gold Tooth's Getaway,67,2009,Yellow,4
Agents,Gold Tooth's Getaway,67,2009,Tan,2
Agori,Tarduk,17,2009,Trans-Neon Orange,1
Agori,Tarduk,17,2009,Lime,3
Agori,Tarduk,17,2009,Dark Green,4
Agori,Zesk,16,2009,Black,4
Agori,Zesk,16,2009,Light Bluish Gray,1
Agori,Zesk,16,2009,Pearl Light Gray,1
Agori,Zesk,16,2009,Tan,2
Agori,Zesk,16,2009,Trans-Neon Orange,1
Agori,Berix,15,2009,Blue,2
Agori,Berix,15,2009,Dark Blue,1
Agori,Berix,15,2009,Medium Blue,4
Agori,Berix,15,2009,Pearl Gold,1
Agori,Berix,15,2009,Pearl Light Gray,1
Agori,Berix,15,2009,Trans-Neon Green,1
Agori,Raanu,14,2009,Dark Bluish Gray,1
Agori,Raanu,14,2009,Dark Red,4
Agori,Raanu,14,2009,Red,1
Agori,Raanu,14,2009,Trans-Neon Orange,1
Agori,Metus,14,2009,Medium Blue,1
Agori,Metus,14,2009,Pearl Light Gray,2
Agori,Metus,14,2009,Trans-Medium Blue,1
Agori,Metus,14,2009,White,4
Agori,Raanu,14,2009,Bright Light Orange,2
Agori,Atakus,13,2009,Black,4
Agori,Atakus,13,2009,Trans-Neon Orange,1
Agori,Atakus,13,2009,Dark Bluish Gray,3
Airjitzu,Airjitzu Kai Flyer,47,2015,Pearl Gold,10
Airjitzu,Airjitzu Kai Flyer,47,2015,Red,7
Airjitzu,Airjitzu Kai Flyer,47,2015,Reddish Brown,1
Airjitzu,Airjitzu Kai Flyer,47,2015,Trans-Clear,1
